alert_key,probability
357307,0.3662326024261325
376329,0.00032414
373644,0.000372012
357668,0.39597844502955537
354443,0.6425277714651174
361128,0.5944419746313476
364753,0.15640393428040866
365254,0.001321919
375177,0.001554787
360609,0.696005398033326
362463,0.42151045179425234
371048,0.003724474
368703,0.0037718
376496,0.003925634
369160,0.003972957
373250,0.004030032
357108,0.6264506090524646
377450,0.004570662
377489,0.005026442
369183,0.005235683
375786,0.005385378
367385,0.005790364
359961,0.08218730659794814
372097,0.006369698
374437,0.006401459
372786,0.006596792
373652,0.007559706
368288,0.007959106
369001,0.008006123
357471,0.3133847146394864
373249,0.008834857
371557,0.008879561
363442,0.10216229660273884
367901,0.009127459
356228,0.3533148649902539
366990,0.009135589
353518,0.48780359190443406
366992,0.009441363
366277,0.009880656
370571,0.009940367
355197,0.04902779380256671
370278,0.010197381
376567,0.010612582
368268,0.010716221
368570,0.010855993
371768,0.011395877
369612,0.011830347
353241,0.7435674907051266
364675,0.7546334711324801
358723,0.6638450323241677
354007,0.4807916680387577
376117,0.014458386
367018,0.01501238
370240,0.015028798
355816,0.4827142158707439
360063,0.19321582806921575
367684,0.015612938
354047,0.9930559419748471
359605,0.5094204121713412
358227,0.44749071550384995
366963,0.016728919
355808,0.7539097860466857
367535,0.018295994
362125,0.7293050744095301
356795,0.7233446586359247
364626,0.5689512875428916
371637,0.019504806
361856,0.6514768291123574
369164,0.02014221
362723,0.5321082461168161
356790,0.69298383692531
372305,0.020667546
365739,0.020699391
370233,0.020822157
371793,0.020948872
356638,0.5062197300708996
358254,0.6717134398273814
355751,0.41045341668914065
358216,0.35105525536908305
367366,0.021555177
363261,0.09826804520783143
378018,0.021795173
359854,0.6672005101549034
355188,0.15462407913551435
360842,0.4219875307784345
354853,0.4129929924598531
357485,0.474027731773961
376503,0.023545181
371279,0.024731431
358458,0.6736867746610551
360264,0.4136112097475864
353868,0.14260308887438267
363136,0.5678633408786196
361003,0.5508578343912237
373477,0.027337353
376103,0.027387421
364190,0.1507910458080267
374318,0.027579537
356306,0.9913309123610003
360401,0.5972269143593492
354820,0.4523597675149526
365325,0.028496918
367417,0.029011484
358172,0.37737743359306475
353872,0.5890639760816774
368580,0.029521743
366708,0.029583605
365595,0.030003258
359647,0.4382260019718479
372343,0.030424574
360589,0.4564491248761655
372795,0.030808095
371639,0.031022875
364695,0.5511034377285748
370248,0.031223872
369444,0.031312298
355181,0.77219235340457
367216,0.031991491
375775,0.032035505
378068,0.032059851
358331,0.5760527266056833
356245,0.3738486262129056
367533,0.032284222
374525,0.032570304
367893,0.033145637
376644,0.033315515
361282,0.4223331258634649
376785,0.03374771
361270,0.3615602734863007
376080,0.03429141
368682,0.034779943
369990,0.034949703
355775,0.5278346046096133
359483,0.34497310392715286
364253,0.5760527266056833
375891,0.035530319
363763,0.15637117231604342
377761,0.036565558
363459,0.6286851912186416
376304,0.036748115
374936,0.037312358
365467,0.037457335
366252,0.037780358
361314,0.4601890319551374
372124,0.038220854
355384,0.5380786243240442
361166,0.46349574845308156
357448,0.32708164711675
376098,0.040112749
357069,0.7722015248786825
366687,0.040615842
374428,0.040738184
368724,0.04099415
367897,0.041180997
365876,0.041265818
378410,0.041447961
353835,0.5028797824581371
354842,0.5753102444311792
352876,0.4772941093050915
364678,0.7565383200204094
376490,0.04354938
367421,0.043559883
363916,0.4879982300502547
372347,0.044764801
356951,0.6737777150541276
368577,0.045374302
356045,0.11542208957577076
371280,0.045555742
360011,0.4490956031153004
371626,0.045649719
354261,0.1195780482620986
360409,0.6087562557375252
357498,0.6503515789286981
376073,0.046618443
375311,0.046856998
359775,0.39563714915008436
353861,0.573100030793991
362890,0.5892608083007755
366823,0.047760041
357507,0.3154734512148919
357221,0.5955759037420287
366696,0.04845185
359648,0.510595977843854
357871,0.481271025712627
366624,0.049753884
357671,0.07735469990639006
364686,0.08405613140869785
375306,0.050212513
377933,0.05058435
355411,0.8022165340881315
354673,0.7456703863373879
368901,0.05156908
373256,0.052426309
370153,0.052521098
371749,0.052567546
353860,0.5557439896352663
370243,0.052679828
356784,0.0714499332025504
357509,0.7555516530426881
364640,0.4913257432617139
369808,0.053680887
354049,0.06771822638032529
361566,0.6648339591063337
369145,0.054632418
368524,0.054943277
354246,0.10532848996504876
367543,0.055378569
375035,0.055455627
367691,0.055467288
367217,0.055470737
363771,0.6254122397782703
359340,0.35617739304951934
370161,0.056338872
365578,0.056457029
353385,0.2620311272148197
358046,0.4515471418585575
374575,0.057253456
367418,0.057332604
372812,0.05771978
374463,0.05799436
357882,0.5646922720566601
358808,0.10922066462669447
357222,0.6639003716830894
365617,0.058876903
378407,0.058974672
360566,0.5702787958217892
363102,0.4298612378758952
373444,0.059641795
369593,0.060129161
364319,0.7539097860466857
353888,0.39018330752236224
369464,0.060959717
357324,0.5574983291042049
363320,0.5030213800835485
362725,0.6660048564026383
372794,0.061936113
377432,0.062044219
371421,0.062414947
375460,0.062625851
374577,0.062745417
374600,0.062825822
353200,0.5348028568375642
377808,0.0631284
357128,0.6978787756694399
369186,0.063356476
357297,0.5684543904504675
370276,0.063605217
360576,0.07964566574443438
365579,0.063826013
370256,0.064432058
365349,0.064529235
369617,0.064546788
367888,0.064739911
370918,0.065079572
372959,0.065081576
365750,0.065176283
360553,0.36573827692621363
360596,0.051875448513728176
355202,0.754092647912116
360387,0.41997156564392873
364293,0.23760032090594643
354595,0.10526558332520138
366062,0.067015339
373254,0.067042762
361133,0.45836035603161707
361136,0.5763934283804696
374929,0.067845033
373237,0.06812026
358178,0.45836035603161707
376890,0.068410195
354663,0.6634306916428307
377801,0.069032858
367574,0.069238025
355155,0.3610878091211822
355378,0.14647556399251233
357488,0.19046561890572083
363863,0.49797708421851644
363284,0.7044337308028378
367422,0.072403711
363886,0.546698856061927
